Provisioning Status
Subscription ID,Subscription Name,Order Id,Description,Billing Date(Anniversary Date),Offer Name,Service Name,Subs Status,Subs Extra Status,Provisioning Status
"""83b72814-b1ba-47d2-a445-cfd7017a0a4d""","""BizSpark""","""f5d95e14-7d84-4262-adf4-70fa39182af8""","""Pago por uso""",4,,"""Azure Service Component""",Enabled,None,Provisioned

Statement
Billing Period,Name,Type,Resource,Region,SKU,Unit,Consumed,Included,Billable,Within Commitment,Currency,Overage,Commitment Rate,Rate,Value
10/13/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.36238000,,,,,,
10/13/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/13/2017,"""Administración de datos""","""ad22fac8-9da5-4577-8683-56ae94d39e42""","""Redundancia geográfica""","""E/S estándar - Unidades de operación de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00050000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/13/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/13/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63810000,,,,,,
10/13/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/13/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/13/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.56370000,,,,,,
10/13/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",3.55912400,,,,,,
10/13/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/13/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01270000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/13/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.41915100,,,,,,
10/14/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/14/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/14/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",4.06879800,,,,,,
10/14/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/14/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/14/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/14/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.39547600,,,,,,
10/14/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/14/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63990000,,,,,,
10/14/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/14/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/14/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/14/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.73360000,,,,,,
10/14/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.09960000,,,,,,
10/14/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",3.03383000,,,,,,
10/14/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00060000,,,,,,
10/14/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/14/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/14/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.42626700,,,,,,
10/15/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/15/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/15/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",3.47896900,,,,,,
10/15/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/15/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/15/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/15/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.42772600,,,,,,
10/15/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/15/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.64040000,,,,,,
10/15/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/15/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/15/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/15/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.68200000,,,,,,
10/15/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",2.60052600,,,,,,
10/15/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/15/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/15/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.43260000,,,,,,
10/16/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/16/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/16/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",3.07111800,,,,,,
10/16/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/16/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/16/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/16/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.45951700,,,,,,
10/16/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/16/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63640000,,,,,,
10/16/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/16/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/16/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/16/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.09820000,,,,,,
10/16/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",2.44909900,,,,,,
10/16/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/16/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/16/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.43795400,,,,,,
10/17/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/17/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/17/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",4.25476900,,,,,,
10/17/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/17/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/17/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/17/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.49580800,,,,,,
10/17/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/17/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63800000,,,,,,
10/17/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/17/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/17/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/17/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.19690000,,,,,,
10/17/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.03340000,,,,,,
10/17/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",3.33743500,,,,,,
10/17/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00020000,,,,,,
10/17/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/17/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/17/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.44301300,,,,,,
10/18/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/18/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/18/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",5.58946600,,,,,,
10/18/2017,"""Administración de datos""","""9cb0bde8-bc0d-468c-8423-a25fe06779d3""",,"""E/S estándar - Unidades de operación de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00050000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/18/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/18/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/18/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/18/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.52735600,,,,,,
10/18/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/18/2017,"""Administración de datos""","""ad22fac8-9da5-4577-8683-56ae94d39e42""","""Redundancia geográfica""","""E/S estándar - Unidades de operación de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00060000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/18/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01270000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/18/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.63990000,,,,,,
10/18/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/18/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/18/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.62040000,,,,,,
10/18/2017,"""Administración de datos""","""12da282f-7e96-49e2-983a-9a65da2a4866""",,"""E/S estándar - Unidades de operación de lectura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.03320000,,,,,,
10/18/2017,"""Redes""","""9995d93a-7d35-4d3f-9c69-7a7fea447ef4""",,"""Transferencia de datos de salida (GB)""","""Zona 1""","""GB""",4.43585100,,,,,,
10/18/2017,"""Administración de datos""","""9a56b4f4-1d78-416e-a19b-815490ad7910""",,"""E/S estándar - Unidades de operación de examen de tablas (en decenas de millar)""",,"""En decenas de millar""",0.00020000,,,,,,
10/18/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/18/2017,"""Administración de datos""","""bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d""","""Redundancia geográfica""","""E/S estándar - Unidades de operación por lotes de escritura de tablas (en decenas de millar)""",,"""En decenas de millar""",0.01280000,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/18/2017,"""Almacenamiento""","""c1635534-1c1d-4fc4-b090-88fc2672ef87""","""Redundancia local""","""E/S estándar - Blob en bloques (GB)""",,"""GB""",1.44815700,,,,,,
10/19/2017,"""Almacenamiento""","""e9549cbe-02d9-4213-b4be-22d6dfe8a3af""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Oeste de EE. UU.""","""Unidades""",0.06451200,,,,,,
10/19/2017,"""Máquinas virtuales""","""aff46940-a2c6-46c0-9dd8-2a18816c8415""","""VM Standard_D3_v2 (Windows)""","""Horas de proceso""","""Oeste de EE. UU.""","""Horas""",24.00000000,,,,,,
10/19/2017,"""Redes""","""32c3ebec-1646-49e3-8127-2cafbd3a04d8""",,"""Transferencia de datos de entrada (GB)""","""Zona 1""","""GB""",5.34531300,,,,,,
10/19/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""East US 2""","""Storage""","""portalvhds1w4zvxrv48y6n""",,,
10/19/2017,"""Almacenamiento""","""92567832-8613-47c4-9e8a-b2b9461a4875""","""Redundancia geográfica""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""Central US""","""Storage""","""portalvhds45xb7p6p3h984""",,,
10/19/2017,"""Almacenamiento""","""05212985-faad-4b6c-8ddb-c08cc8e37f79""","""Redundancia local""","""Almacenamiento premium - Blob en páginas/P10 (unidades)""","""Este de EE. UU.""","""Unidades""",0.03225600,,,,,,
10/19/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",0.00004800,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/19/2017,"""Almacenamiento""","""3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9""","""Redundancia local""","""E/S estándar - Tabla (GB)""",,"""GB""",11.55008000,,,,,,
10/19/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",1.64310000,,,,,,
10/19/2017,"""Administración de datos""","""b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52""",,"""E/S estándar - Unidades de operación de escritura de tablas por lotes (en decenas de millar)""",,"""En decenas de millar""",0.01220000,"""South Central US""","""Storage""","""ypportalvhdsxh5d4q14njnn""",,,
10/19/2017,"""Servicio de aplicaciones de Azure""","""c0f5cb45-6fb1-41c9-8545-72ad400d9da4""",,"""Servicio de aplicaciones gratis""",,"""Aplicaciones""",0.09676800,,,,,,
10/19/2017,"""Almacenamiento""","""d23a5753-ff85-4ddf-af28-8cc5cf2d3882""","""Redundancia local""","""E/S estándar - Blob en páginas/Disco (GB)""",,"""GB""",0.00004800,,,,,,
10/19/2017,"""Administración de datos""","""211e620c-ebcf-4db5-a7fd-996abebe9546""",,"""E/S estándar - Unidades de operación de escritura de blobs en bloques (en decenas de millar)""",,"""En decenas de millar""",3.47940000,,,,,,
